MergeFragID	Chr	Start	End	nGEMs	ec	rankSE	MED1	GEMtype	PGI	TSS	Gene	LocusLen
PC3DM+_anchor773	chr1	88892230	88893169	2	FALSE	0	FALSE	ecTrans	P	GTF2B	GTF2B	939
PC3DM+_anchor774	chr1	88893947	88894936	1	FALSE	0	FALSE	ecTrans	P	GTF2B	GTF2B	989
PC3DM+_anchor775	chr1	88990907	88994622	6	FALSE	0	TRUE	ecTrans	P	KYAT3;RBMXL1	KYAT3;RBMXL1	3715
PC3DM+_anchor776	chr1	89021285	89021913	1	FALSE	0	FALSE	ecTrans	P	GBP3;Y_RNA	GBP3;Y_RNA	628
PC3DM+_anchor777	chr1	89516380	89518133	1	FALSE	0	FALSE	ecTrans	G	.	AL596214.1	1753
PC3DM+_anchor778	chr1	89521352	89523516	1	FALSE	0	FALSE	ecTrans	P	AL596214.1;LRRC8B	AL596214.1;LRRC8B	2164
PC3DM+_anchor779	chr1	89523693	89524772	2	FALSE	0	TRUE	ecTrans	P	AL596214.1;LRRC8B	AL596214.1;LRRC8B	1079
PC3DM+_anchor780	chr1	89818728	89820715	2	FALSE	0	TRUE	ecTrans	P	AC099568.2;LRRC8D	AC099568.2;LRRC8D	1987
PC3DM+_anchor781	chr1	89822152	89824432	1	FALSE	0	TRUE	ecTrans	P	AC099568.2;LRRC8D	AC099568.2;LRRC8D	2280
PC3DM+_anchor782	chr1	89843355	89844533	1	FALSE	0	TRUE	ecTrans	P	LRRC8D	LRRC8D	1178
PC3DM+_anchor783	chr1	91020501	91023265	5	FALSE	0	TRUE	ecTrans	P	ZNF644	ZNF644	2764
PC3DM+_anchor784	chr1	91500879	91502463	1	FALSE	0	TRUE	ecTrans	P	CDC7	CDC7	1584
PC3DM+_anchor785	chr1	91569618	91570266	1	FALSE	0	TRUE	ecTrans	I	.	.	648
PC3DM+_anchor786	chr1	91884306	91885964	2	FALSE	0	TRUE	ecTrans	P	TGFBR3	TGFBR3	1658
PC3DM+_anchor787	chr1	92028147	92030055	2	FALSE	0	TRUE	ecTrans	P	EPHX4	EPHX4	1908
PC3DM+_anchor788	chr1	92030170	92032480	3	FALSE	0	TRUE	ecTrans	P	EPHX4	EPHX4	2310
PC3DM+_anchor789	chr1	92783293	92784420	1	FALSE	0	TRUE	ecTrans	P	EVI5	EVI5	1127
PC3DM+_anchor790	chr1	92785037	92786106	1	FALSE	0	TRUE	ecTrans	P	EVI5	EVI5	1069
PC3DM+_anchor791	chr1	92831996	92833680	2	FALSE	0	TRUE	ecTrans	P	RPL5	DIPK1A;RPL5	1684
PC3DM+_anchor792	chr1	92960762	92962035	2	FALSE	0	TRUE	ecTrans	P	DIPK1A	DIPK1A	1273
PC3DM+_anchor793	chr1	93077323	93079392	3	FALSE	0	TRUE	ecTrans	P	MTF2	MTF2	2069
PC3DM+_anchor794	chr1	93079541	93081128	3	FALSE	0	TRUE	ecTrans	P	MTF2	MTF2	1587
PC3DM+_anchor795	chr1	93345405	93346699	1	FALSE	0	TRUE	ecTrans	P	CCDC18-AS1;DR1	CCDC18-AS1;DR1	1294
PC3DM+_anchor796	chr1	93347073	93348577	1	FALSE	0	TRUE	ecTrans	P	CCDC18-AS1;DR1	CCDC18-AS1;DR1	1504
PC3DM+_anchor797	chr1	93449299	93456199	1	FALSE	0	TRUE	ecTrans	P	FNBP1L	FNBP1L	6900
PC3DM+_anchor798	chr1	93678173	93679176	1	FALSE	0	FALSE	ecTrans	P	BCAR3	BCAR3	1003
PC3DM+_anchor799	chr1	93680784	93681481	1	FALSE	0	TRUE	ecTrans	P	BCAR3	BCAR3	697
PC3DM+_anchor800	chr1	93693022	93694517	2	FALSE	0	TRUE	ecTrans	G	.	BCAR3	1495
PC3DM+_anchor801	chr1	93700541	93702131	1	FALSE	0	TRUE	ecTrans	G	.	BCAR3	1590
PC3DM+_anchor802	chr1	93797704	93799160	1	FALSE	0	FALSE	ecTrans	G	.	BCAR3	1456
PC3DM+_anchor803	chr1	93803108	93804361	1	FALSE	0	TRUE	ecTrans	G	.	BCAR3	1253
PC3DM+_anchor804	chr1	93812332	93813161	1	FALSE	0	TRUE	ecTrans	G	.	BCAR3	829
PC3DM+_anchor805	chr1	93876906	93878470	1	FALSE	0	TRUE	ecTrans	P	DNTTIP2	DNTTIP2	1564
PC3DM+_anchor806	chr1	93879133	93884271	2	FALSE	0	TRUE	ecTrans	P	DNTTIP2	DNTTIP2;GCLM	5138
PC3DM+_anchor807	chr1	94233530	94241544	10	FALSE	12	TRUE	ecTrans	P	ARHGAP29	ARHGAP29	8014
PC3DM+_anchor808	chr1	94244419	94252751	16	FALSE	12	TRUE	ecTrans	P	ARHGAP29-AS1	ARHGAP29-AS1	8332
PC3DM+_anchor809	chr1	94254598	94257155	4	FALSE	12	TRUE	ecTrans	G	.	ARHGAP29-AS1	2557
PC3DM+_anchor810	chr1	94258441	94261223	3	FALSE	12	TRUE	ecTrans	G	.	ARHGAP29-AS1	2782
PC3DM+_anchor811	chr1	94271154	94274960	6	FALSE	12	TRUE	ecTrans	G	.	ARHGAP29-AS1	3806
PC3DM+_anchor812	chr1	94296282	94302425	10	FALSE	12	TRUE	ecTrans	G	.	ARHGAP29-AS1	6143
PC3DM+_anchor813	chr1	94304063	94307050	1	FALSE	12	TRUE	ecTrans	G	.	ARHGAP29-AS1	2987
PC3DM+_anchor814	chr1	94318214	94320414	3	FALSE	12	TRUE	ecTrans	G	.	AC097059.1;ARHGAP29-AS1	2200
PC3DM+_anchor815	chr1	94322135	94326182	9	FALSE	12	TRUE	ecTrans	P	AC097059.1	AC097059.1;ARHGAP29-AS1	4047
PC3DM+_anchor816	chr1	94326351	94329792	6	FALSE	12	TRUE	ecTrans	P	AC097059.1	AC097059.1;ARHGAP29-AS1	3441
PC3DM+_anchor817	chr1	94332936	94334310	1	FALSE	12	TRUE	ecTrans	G	.	ARHGAP29-AS1	1374
PC3DM+_anchor818	chr1	95071554	95073030	1	FALSE	0	TRUE	ecTrans	P	ALG14	ALG14	1476
PC3DM+_anchor819	chr1	95073578	95075097	2	FALSE	0	FALSE	ecTrans	P	ALG14	ALG14	1519
PC3DM+_anchor820	chr1	96720897	96722204	1	FALSE	0	TRUE	ecTrans	P	PTBP2	PTBP2	1307
PC3DM+_anchor821	chr1	97919756	97921171	1	FALSE	0	TRUE	ecTrans	P	DPYD	DPYD	1415
PC3DM+_anchor822	chr1	98662027	98663540	2	FALSE	0	TRUE	ecTrans	P	SNX7	SNX7	1513
PC3DM+_anchor823	chr1	99645581	99648401	1	FALSE	0	FALSE	ecTrans	P	PALMD	PALMD	2820
PC3DM+_anchor824	chr1	99756601	99758052	2	FALSE	0	FALSE	ecTrans	G	.	FRRS1	1451
PC3DM+_anchor825	chr1	99765943	99767368	1	FALSE	0	FALSE	ecTrans	P	FRRS1	FRRS1	1425
PC3DM+_anchor826	chr1	99849073	99850522	1	FALSE	0	TRUE	ecTrans	P	AGL	AGL	1449
PC3DM+_anchor827	chr1	99968756	99969721	1	FALSE	0	TRUE	ecTrans	P	AC118553.1;SLC35A3;AC118553.2	AC118553.1;AC118553.2;SLC35A3	965
PC3DM+_anchor828	chr1	100039022	100040574	2	FALSE	0	TRUE	ecTrans	P	MFSD14A	AC118553.2;MFSD14A	1552
PC3DM+_anchor829	chr1	100131639	100132580	1	FALSE	0	TRUE	ecTrans	P	SASS6;TRMT13	SASS6;TRMT13	941
PC3DM+_anchor830	chr1	100265222	100266735	1	FALSE	0	TRUE	ecTrans	P	RTCA-AS1;RTCA	RTCA;RTCA-AS1	1513
PC3DM+_anchor831	chr1	100350900	100353815	3	FALSE	0	TRUE	ecTrans	P	CDC14A	CDC14A	2915
PC3DM+_anchor832	chr1	100896450	100897979	1	FALSE	0	TRUE	ecTrans	P	EXTL2;SLC30A7;AC104506.1	AC104506.1;EXTL2;SLC30A7	1529
PC3DM+_anchor833	chr1	101025425	101027704	1	FALSE	0	TRUE	ecTrans	P	DPH5;AC093157.1	AC093157.1;DPH5	2279
PC3DM+_anchor834	chr1	101237074	101238411	1	FALSE	0	FALSE	ecTrans	P	AL109741.1;S1PR1	AL109741.1;S1PR1	1337
PC3DM+_anchor835	chr1	106619887	106620760	1	FALSE	0	FALSE	ecTrans	I	.	.	873
PC3DM+_anchor836	chr1	107054442	107055746	1	FALSE	0	FALSE	ecTrans	P	PRMT6	PRMT6	1304
PC3DM+_anchor837	chr1	107056204	107057055	1	FALSE	0	TRUE	ecTrans	P	PRMT6	PRMT6	851
PC3DM+_anchor838	chr1	107057093	107058934	2	FALSE	0	TRUE	ecTrans	P	PRMT6	PRMT6	1841
PC3DM+_anchor839	chr1	107059480	107061576	1	FALSE	0	FALSE	ecTrans	G	.	PRMT6	2096
PC3DM+_anchor840	chr1	107763688	107767283	2	FALSE	0	TRUE	ecTrans	G	.	VAV3	3595
PC3DM+_anchor841	chr1	108199462	108200566	1	FALSE	0	TRUE	ecTrans	P	SLC25A24;AL359258.2	AL359258.2;SLC25A24	1104
PC3DM+_anchor842	chr1	108592023	108593682	1	FALSE	0	TRUE	ecTrans	G	.	FAM102B	1659
PC3DM+_anchor843	chr1	108693428	108694710	1	FALSE	0	FALSE	ecTrans	P	PRPF38B	PRPF38B	1282
PC3DM+_anchor844	chr1	108700764	108704137	3	FALSE	0	FALSE	ecTrans	G	.	PRPF38B	3373
PC3DM+_anchor845	chr1	108745786	108748546	3	FALSE	0	TRUE	ecTrans	P	STXBP3	STXBP3	2760
PC3DM+_anchor846	chr1	108961800	108962549	1	FALSE	0	FALSE	ecTrans	P	AKNAD1;CLCC1	AKNAD1;CLCC1	749
PC3DM+_anchor847	chr1	108963105	108964849	2	FALSE	0	TRUE	ecTrans	P	AKNAD1;CLCC1	AKNAD1;CLCC1	1744
PC3DM+_anchor848	chr1	109042168	109042965	1	FALSE	0	TRUE	ecTrans	P	WDR47	WDR47	797
PC3DM+_anchor849	chr1	109076494	109079194	3	FALSE	0	FALSE	ecTrans	P	TAF13	TAF13	2700
PC3DM+_anchor850	chr1	109089938	109090978	1	FALSE	0	TRUE	ecTrans	P	AL356488.3;TMEM167B	AL356488.3;TMEM167B	1040
PC3DM+_anchor851	chr1	109099460	109106918	19	FALSE	0	TRUE	ecTrans	P	AL356488.2	AL356488.2;C1orf194	7458
PC3DM+_anchor852	chr1	109213528	109214639	1	FALSE	0	TRUE	ecTrans	P	SARS1	SARS1	1111
PC3DM+_anchor853	chr1	109214653	109215432	1	FALSE	0	FALSE	ecTrans	P	SARS1	SARS1	779
PC3DM+_anchor854	chr1	109239186	109240774	2	FALSE	0	FALSE	ecTrans	G	.	SARS1	1588
PC3DM+_anchor855	chr1	109275257	109277793	3	FALSE	0	FALSE	ecTrans	G	.	CELSR2;PSRC1	2536
PC3DM+_anchor856	chr1	109282554	109283640	1	FALSE	0	TRUE	ecTrans	P	PSRC1	PSRC1	1086
PC3DM+_anchor857	chr1	109484190	109486281	2	FALSE	0	TRUE	ecTrans	P	ATXN7L2	ATXN7L2;SYPL2	2091
PC3DM+_anchor858	chr1	109493677	109494471	1	FALSE	0	FALSE	ecTrans	P	CYB561D1	ATXN7L2;CYB561D1	794
PC3DM+_anchor859	chr1	109545827	109546591	2	FALSE	0	FALSE	ecTrans	P	GNAI3;AL355310.3;GPR61	AL355310.3;GNAI3;GPR61	764
PC3DM+_anchor860	chr1	109547068	109552537	5	FALSE	0	TRUE	ecTrans	P	GNAI3;GPR61	GNAI3;GPR61	5469
PC3DM+_anchor861	chr1	109620142	109621073	1	FALSE	0	TRUE	ecTrans	P	GNAT2;AMPD2	AMPD2;GNAT2	931
PC3DM+_anchor862	chr1	109738945	109740234	2	FALSE	0	FALSE	ecTrans	P	GSTM3	AL158847.1;GSTM3;GSTM5	1289
PC3DM+_anchor863	chr1	109819701	109821481	2	FALSE	0	FALSE	ecTrans	I	.	.	1780
PC3DM+_anchor864	chr1	109984335	109985982	2	FALSE	0	TRUE	ecTrans	P	AHCYL1	AHCYL1	1647
PC3DM+_anchor865	chr1	110034232	110035555	2	FALSE	0	TRUE	ecTrans	P	STRIP1	STRIP1	1323
PC3DM+_anchor866	chr1	110210036	110211309	1	FALSE	0	TRUE	ecTrans	P	LINC02586;KCNC4	KCNC4;LINC02586	1273
PC3DM+_anchor867	chr1	110334978	110336898	1	FALSE	0	FALSE	ecTrans	P	RBM15-AS1;RBM15	RBM15;RBM15-AS1	1920
PC3DM+_anchor868	chr1	110337318	110338548	1	FALSE	0	TRUE	ecTrans	P	RBM15-AS1;RBM15	RBM15;RBM15-AS1	1230
PC3DM+_anchor869	chr1	110338619	110341845	3	FALSE	0	TRUE	ecTrans	P	RBM15-AS1;RBM15	RBM15;RBM15-AS1	3226
PC3DM+_anchor870	chr1	110407559	110408728	1	FALSE	0	TRUE	ecTrans	P	LAMTOR5;LAMTOR5-AS1	LAMTOR5;LAMTOR5-AS1	1169
PC3DM+_anchor871	chr1	110465271	110466447	1	FALSE	0	TRUE	ecTrans	I	.	.	1176
PC3DM+_anchor872	chr1	110476869	110478172	1	FALSE	0	TRUE	ecTrans	G	.	AL358215.2;AL358215.3	1303
PC3DM+_anchor873	chr1	110961607	110964253	1	FALSE	0	TRUE	ecTrans	P	LRIF1;AL360270.3	AL360270.3;LRIF1	2646
PC3DM+_anchor874	chr1	111228323	111229213	1	FALSE	0	FALSE	ecTrans	P	CHI3L2	CHI3L2	890
PC3DM+_anchor875	chr1	111448139	111454826	5	FALSE	0	TRUE	ecTrans	P	WDR77;Y_RNA;ATP5PB	ATP5PB;WDR77;Y_RNA	6687
PC3DM+_anchor876	chr1	111618993	111619775	1	FALSE	0	FALSE	ecTrans	P	RAP1A	RAP1A	782
PC3DM+_anchor877	chr1	111620531	111621289	1	FALSE	0	FALSE	ecTrans	P	RAP1A	RAP1A	758
PC3DM+_anchor878	chr1	111755061	111755691	1	FALSE	0	TRUE	ecTrans	P	INKA2;AL049557.1;DDX20	AL049557.1;DDX20;INKA2	630
PC3DM+_anchor879	chr1	112396362	112397211	1	FALSE	0	FALSE	ecTrans	P	CTTNBP2NL	CTTNBP2NL	849
PC3DM+_anchor880	chr1	112465011	112466106	1	FALSE	0	TRUE	ecTrans	P	WNT2B	CTTNBP2NL;WNT2B	1095
PC3DM+_anchor881	chr1	112618498	112620921	3	FALSE	0	TRUE	ecTrans	P	ST7L;CAPZA1	CAPZA1;ST7L	2423
PC3DM+_anchor882	chr1	112675053	112676808	1	FALSE	0	TRUE	ecTrans	P	MOV10	MOV10	1755
PC3DM+_anchor883	chr1	112705428	112709292	36	FALSE	0	TRUE	ecTrans	P	AL603832.3;RHOC	AL603832.3;PPM1J;RHOC	3864
PC3DM+_anchor884	chr1	112954707	112955992	1	FALSE	0	TRUE	ecTrans	P	SLC16A1;SLC16A1-AS1	SLC16A1;SLC16A1-AS1	1285
PC3DM+_anchor885	chr1	112957697	112958511	1	FALSE	0	FALSE	ecTrans	P	SLC16A1;SLC16A1-AS1	SLC16A1;SLC16A1-AS1	814
PC3DM+_anchor886	chr1	113072630	113074019	2	FALSE	0	TRUE	ecTrans	P	LRIG2-DT;LRIG2	LRIG2;LRIG2-DT	1389
PC3DM+_anchor887	chr1	113756881	113758205	1	FALSE	0	FALSE	ecTrans	P	PHTF1	PHTF1	1324
PC3DM+_anchor888	chr1	113758933	113759803	1	FALSE	0	TRUE	ecTrans	P	PHTF1	PHTF1;RSBN1	870
PC3DM+_anchor889	chr1	114580173	114581396	1	FALSE	0	TRUE	ecTrans	P	BCAS2	BCAS2;DENND2C	1223
PC3DM+_anchor890	chr1	114714805	114717598	2	FALSE	0	FALSE	ecTrans	P	NRAS;CSDE1	CSDE1;NRAS	2793
PC3DM+_anchor891	chr1	114757205	114758831	2	FALSE	0	TRUE	ecTrans	P	CSDE1	CSDE1	1626
PC3DM+_anchor892	chr1	114779381	114780698	2	FALSE	0	TRUE	ecTrans	P	SIKE1	SIKE1	1317
PC3DM+_anchor893	chr1	115671263	115672071	1	FALSE	0	TRUE	ecTrans	P	VANGL1	VANGL1	808
PC3DM+_anchor894	chr1	116373531	116374159	1	FALSE	0	TRUE	ecTrans	P	ATP1A1	ATP1A1	628
PC3DM+_anchor895	chr1	116375746	116376374	1	FALSE	0	FALSE	ecTrans	P	ATP1A1	ATP1A1;ATP1A1-AS1	628
PC3DM+_anchor896	chr1	116417948	116419403	1	FALSE	0	TRUE	ecTrans	P	ATP1A1-AS1	ATP1A1-AS1	1455
PC3DM+_anchor897	chr1	116568717	116569967	1	FALSE	0	FALSE	ecTrans	P	CD58	CD58	1250
PC3DM+_anchor898	chr1	117058391	117059440	1	FALSE	0	TRUE	ecTrans	P	AL445231.1;TTF2	AL445231.1;TTF2	1049
PC3DM+_anchor899	chr1	117060170	117062253	2	FALSE	0	FALSE	ecTrans	P	AL445231.1;TTF2	AL445231.1;TTF2	2083
PC3DM+_anchor900	chr1	117364123	117365603	1	FALSE	0	FALSE	ecTrans	P	AL358072.1;MAN1A2	AL358072.1;MAN1A2	1480
PC3DM+_anchor901	chr1	117367568	117368731	1	FALSE	0	TRUE	ecTrans	P	AL358072.1;MAN1A2	AL358072.1;MAN1A2	1163
PC3DM+_anchor902	chr1	117605471	117607227	1	FALSE	0	FALSE	ecTrans	P	AL157902.1;TENT5C	AL157902.1;TENT5C	1756
PC3DM+_anchor903	chr1	117654685	117655329	1	FALSE	0	FALSE	ecTrans	I	.	.	644
PC3DM+_anchor904	chr1	118100381	118103013	3	FALSE	0	TRUE	ecTrans	G	.	SPAG17	2632
PC3DM+_anchor905	chr1	118914588	118916436	1	FALSE	0	FALSE	ecTrans	P	TBX15	TBX15	1848
PC3DM+_anchor906	chr1	119140414	119143843	2	FALSE	0	TRUE	ecTrans	P	WARS2;WARS2-AS1	WARS2;WARS2-AS1	3429
PC3DM+_anchor907	chr1	119712347	119713359	1	FALSE	0	FALSE	ecTrans	P	PHGDH	PHGDH	1012
PC3DM+_anchor908	chr1	120176113	120177369	1	FALSE	0	TRUE	ecTrans	P	SEC22B	SEC22B	1256
PC3DM+_anchor909	chr1	120850059	120851743	9	FALSE	0	TRUE	ecTrans	P	AC253572.1	AC253572.1	1684
PC3DM+_anchor910	chr1	120938583	120942554	1	FALSE	0	TRUE	ecTrans	G	.	LINC00623	3971
PC3DM+_anchor911	chr1	121183858	121185846	1	FALSE	0	FALSE	ecTrans	P	FAM72B;SRGAP2C	FAM72B;SRGAP2C	1988
PC3DM+_anchor912	chr1	144411946	144414348	9	FALSE	0	TRUE	ecTrans	I	.	.	2402
PC3DM+_anchor913	chr1	144545944	144547459	1	FALSE	0	TRUE	ecTrans	I	.	.	1515
PC3DM+_anchor914	chr1	144560749	144561508	1	FALSE	0	FALSE	ecTrans	I	.	.	759
PC3DM+_anchor915	chr1	145214665	145216071	1	FALSE	0	FALSE	ecTrans	I	.	.	1406
PC3DM+_anchor916	chr1	145280632	145282432	3	FALSE	0	TRUE	ecTrans	P	AC245014.3	AC245014.3	1800
PC3DM+_anchor917	chr1	145465077	145466638	2	FALSE	0	FALSE	ecTrans	I	.	.	1561
PC3DM+_anchor918	chr1	145604390	145609802	2	FALSE	0	FALSE	ecTrans	P	GPR89A	GPR89A	5412
PC3DM+_anchor919	chr1	145736981	145738091	1	FALSE	0	TRUE	ecTrans	G	.	CD160;RNF115	1110
PC3DM+_anchor920	chr1	145822395	145826479	2	FALSE	0	TRUE	ecTrans	P	RNF115;POLR3C	POLR3C;RNF115	4084
PC3DM+_anchor921	chr1	145841548	145844957	2	FALSE	0	FALSE	ecTrans	P	POLR3C;NUDT17	NUDT17;POLR3C	3409
PC3DM+_anchor922	chr1	145858208	145860312	2	FALSE	0	TRUE	ecTrans	P	PIAS3	PIAS3	2104
PC3DM+_anchor923	chr1	145917229	145919216	2	FALSE	0	TRUE	ecTrans	P	PEX11B	PEX11B;RBM8A	1987
PC3DM+_anchor924	chr1	145919774	145926912	9	FALSE	0	TRUE	ecTrans	P	PEX11B;RBM8A;LIX1L-AS1;AC243547.3	AC243547.3;LIX1L-AS1;PEX11B;RBM8A	7138
PC3DM+_anchor925	chr1	145927108	145928180	1	FALSE	0	TRUE	ecTrans	P	RBM8A;LIX1L-AS1;AC243547.3	AC243547.3;LIX1L-AS1;RBM8A	1072
PC3DM+_anchor926	chr1	145956853	145957860	1	FALSE	0	TRUE	ecTrans	P	LIX1L	AC243547.3;ANKRD34A;LIX1L;LIX1L-AS1	1007
PC3DM+_anchor927	chr1	145958060	145959395	1	FALSE	0	FALSE	ecTrans	P	LIX1L;AC243547.2	AC243547.2;AC243547.3;ANKRD34A;LIX1L;LIX1L-AS1	1335
PC3DM+_anchor928	chr1	145959783	145962535	1	FALSE	0	TRUE	ecTrans	P	LIX1L;AC243547.2;ANKRD34A;POLR3GL	AC243547.2;AC243547.3;ANKRD34A;LIX1L;LIX1L-AS1;POLR3GL	2752
PC3DM+_anchor929	chr1	145962690	145964149	1	FALSE	0	TRUE	ecTrans	P	AC243547.2;ANKRD34A;POLR3GL	AC243547.2;AC243547.3;ANKRD34A;POLR3GL	1459
PC3DM+_anchor930	chr1	145965188	145965935	1	FALSE	0	FALSE	ecTrans	P	ANKRD34A;POLR3GL	AC243547.2;AC243547.3;ANKRD34A;POLR3GL	747
PC3DM+_anchor931	chr1	145978161	145980096	2	FALSE	0	TRUE	ecTrans	G	.	AC243547.3;POLR3GL	1935
PC3DM+_anchor932	chr1	145984301	145988230	2	FALSE	0	FALSE	ecTrans	I	.	.	3929
PC3DM+_anchor933	chr1	145990392	145995305	11	FALSE	0	FALSE	ecTrans	P	TXNIP	TXNIP	4913
PC3DM+_anchor934	chr1	145995641	145998865	4	FALSE	0	TRUE	ecTrans	P	TXNIP	TXNIP	3224
PC3DM+_anchor935	chr1	146034271	146035299	1	FALSE	0	TRUE	ecTrans	P	HJV	HJV	1028
PC3DM+_anchor936	chr1	146035981	146037604	2	FALSE	0	TRUE	ecTrans	P	HJV	HJV	1623
PC3DM+_anchor937	chr1	146039361	146040490	1	FALSE	0	TRUE	ecTrans	I	.	.	1129
PC3DM+_anchor938	chr1	146048768	146052979	6	FALSE	0	TRUE	ecTrans	P	AC239799.2;LINC01719	AC239799.2;LINC01719	4211
PC3DM+_anchor939	chr1	146228537	146229618	1	FALSE	0	FALSE	ecTrans	P	NBPF10;NOTCH2NLA	NBPF10;NOTCH2NLA	1081
PC3DM+_anchor940	chr1	146376785	146378569	10	FALSE	0	TRUE	ecTrans	I	.	.	1784
PC3DM+_anchor941	chr1	146387105	146388960	7	FALSE	0	TRUE	ecTrans	P	AC245407.2	AC245407.2	1855
PC3DM+_anchor942	chr1	146408792	146410411	4	FALSE	0	FALSE	ecTrans	I	.	.	1619
PC3DM+_anchor943	chr1	147225507	147226582	1	FALSE	0	FALSE	ecTrans	P	FMO5	AC242426.2;FMO5	1075
PC3DM+_anchor944	chr1	147242388	147243043	1	FALSE	0	TRUE	ecTrans	P	CHD1L	AC242426.2;CHD1L	655
PC3DM+_anchor945	chr1	147537989	147539278	1	FALSE	0	TRUE	ecTrans	P	BCL9	BCL9	1289
PC3DM+_anchor946	chr1	147540197	147541819	4	FALSE	0	TRUE	ecTrans	P	BCL9	BCL9	1622
PC3DM+_anchor947	chr1	147542078	147543283	1	FALSE	0	TRUE	ecTrans	P	BCL9	BCL9	1205
PC3DM+_anchor948	chr1	147544666	147545894	1	FALSE	0	FALSE	ecTrans	G	.	BCL9	1228
PC3DM+_anchor949	chr1	147598240	147600517	2	FALSE	0	TRUE	ecTrans	P	BCL9	BCL9	2277
PC3DM+_anchor950	chr1	147666291	147667384	1	FALSE	0	FALSE	ecTrans	G	.	ACP6	1093
PC3DM+_anchor951	chr1	147668319	147671734	6	FALSE	0	TRUE	ecTrans	P	ACP6	ACP6	3415
PC3DM+_anchor952	chr1	147673211	147673912	1	FALSE	0	TRUE	ecTrans	I	.	.	701
PC3DM+_anchor953	chr1	147674726	147676041	1	FALSE	0	TRUE	ecTrans	I	.	.	1315
PC3DM+_anchor954	chr1	147676344	147677019	1	FALSE	0	TRUE	ecTrans	I	.	.	675
PC3DM+_anchor955	chr1	147716324	147718144	2	FALSE	0	TRUE	ecTrans	I	.	.	1820
PC3DM+_anchor956	chr1	147925357	147930401	3	FALSE	0	FALSE	ecTrans	P	GPR89B	GPR89B	5044
PC3DM+_anchor957	chr1	148038144	148039790	2	FALSE	0	TRUE	ecTrans	I	.	.	1646
PC3DM+_anchor958	chr1	148151825	148153413	2	FALSE	0	FALSE	ecTrans	P	NBPF11	NBPF11	1588
PC3DM+_anchor959	chr1	148262271	148264910	3	FALSE	0	TRUE	ecTrans	I	.	.	2639
PC3DM+_anchor960	chr1	148332861	148337370	8	FALSE	0	TRUE	ecTrans	P	LINC01138;AC245100.1	AC245100.1;LINC01138;Y_RNA	4509
PC3DM+_anchor961	chr1	148372525	148373239	1	FALSE	0	TRUE	ecTrans	G	.	LINC01138	714
PC3DM+_anchor962	chr1	148385510	148389231	7	FALSE	0	TRUE	ecTrans	P	LINC01138	LINC01138	3721
PC3DM+_anchor963	chr1	148389326	148391304	1	FALSE	0	TRUE	ecTrans	P	LINC01138	LINC01138	1978
PC3DM+_anchor964	chr1	148401694	148403391	1	FALSE	0	TRUE	ecTrans	G	.	LINC01138	1697
PC3DM+_anchor965	chr1	148521402	148524480	9	FALSE	0	TRUE	ecTrans	P	LINC01138	LINC01138	3078
PC3DM+_anchor966	chr1	149390574	149391865	1	FALSE	0	FALSE	ecTrans	P	NOTCH2NLC;AC242842.3	AC242842.3;NOTCH2NLC	1291
PC3DM+_anchor967	chr1	149558562	149559560	1	FALSE	0	FALSE	ecTrans	G	.	AC242842.3;NBPF19	998
PC3DM+_anchor968	chr1	149635202	149638162	3	FALSE	0	TRUE	ecTrans	I	.	.	2960
PC3DM+_anchor969	chr1	149809186	149814921	8	FALSE	0	TRUE	ecTrans	P	H2BC18;H3C13	H2BC18;H3C13	5735
PC3DM+_anchor970	chr1	149843649	149845159	3	FALSE	0	TRUE	ecTrans	P	H3C14;H2AC18	H2AC18;H3C14	1510
PC3DM+_anchor971	chr1	149845655	149850865	8	FALSE	0	TRUE	ecTrans	P	H2AC19;H3C15	H2AC19;H3C15	5210
PC3DM+_anchor972	chr1	149882772	149884155	1	FALSE	0	TRUE	ecTrans	P	H2BC21	H2BC21	1383
PC3DM+_anchor973	chr1	149885109	149890905	18	FALSE	0	TRUE	ecTrans	P	H2BC21;H2AC20;H2AC21;BOLA1	BOLA1;H2AC20;H2AC21;H2BC21	5796
PC3DM+_anchor974	chr1	149899120	149900171	1	FALSE	0	FALSE	ecTrans	P	BOLA1	BOLA1	1051
PC3DM+_anchor975	chr1	149921075	149921885	1	FALSE	0	FALSE	ecTrans	G	.	SF3B4	810
PC3DM+_anchor976	chr1	149925872	149927884	1	FALSE	0	TRUE	ecTrans	P	SF3B4	MTMR11;SF3B4	2012
PC3DM+_anchor977	chr1	149928256	149929352	1	FALSE	0	TRUE	ecTrans	P	SF3B4	MTMR11;SF3B4	1096
PC3DM+_anchor978	chr1	149935749	149936984	1	FALSE	0	FALSE	ecTrans	P	MTMR11	MTMR11;OTUD7B	1235
PC3DM+_anchor979	chr1	149937980	149938608	1	FALSE	0	TRUE	ecTrans	P	MTMR11	MTMR11;OTUD7B	628
PC3DM+_anchor980	chr1	150009574	150010930	2	FALSE	0	TRUE	ecTrans	P	OTUD7B	OTUD7B	1356
PC3DM+_anchor981	chr1	150067407	150068158	1	FALSE	0	TRUE	ecTrans	P	AC244033.2;VPS45	AC244033.2;VPS45	751
PC3DM+_anchor982	chr1	150147491	150149833	1	FALSE	0	TRUE	ecTrans	P	PLEKHO1	PLEKHO1;VPS45	2342
